Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5E	9.1873E-7	-2.9133E-6	1.6216E-4	0.00	90.00	0.00	0.00	287.50	88.92	1.6219E-4	1.4283E-5	-5.8605E-5	4.1100E-3	3.9644E-9	-1.2552E-5	-3.4523E-9	1.6216E-4	NA	24971	3.80	0.35	1.4279E-5	-4.6053E-5	4.1100E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	1.6694E-6	-3.8104E-6	1.6367E-4	0.00	90.00	0.00	0.00	293.66	88.54	1.6372E-4	2.5949E-5	-7.3106E-5	4.1484E-3	4.0655E-9	-1.2872E-5	-3.5403E-9	1.6367E-4	NA	24971	3.80	0.36	2.5945E-5	-6.0234E-5	4.1484E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	1.7770E-6	-4.4010E-6	1.6566E-4	0.00	90.00	0.00	0.00	291.99	88.36	1.6572E-4	2.7622E-5	-8.2762E-5	4.1987E-3	4.1665E-9	-1.3192E-5	-3.6283E-9	1.6566E-4	NA	24971	3.80	0.37	2.7618E-5	-6.9570E-5	4.1987E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	1.0677E-6	-4.4795E-6	1.6778E-4	0.00	90.00	0.00	0.00	283.41	88.43	1.6784E-4	1.6598E-5	-8.4323E-5	4.2525E-3	4.2674E-9	-1.3511E-5	-3.7161E-9	1.6778E-4	NA	24971	3.80	0.38	1.6594E-5	-7.0812E-5	4.2525E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-1.9159E-7	-4.2482E-6	1.7007E-4	0.00	90.00	0.00	0.00	267.42	88.57	1.7013E-4	-2.9732E-6	-8.0986E-5	4.3107E-3	4.3684E-9	-1.3830E-5	-3.8040E-9	1.7007E-4	NA	24971	3.80	0.39	-2.9776E-6	-6.7155E-5	4.3107E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-1.5770E-6	-3.8224E-6	1.7230E-4	0.00	90.00	0.00	0.00	247.58	88.63	1.7234E-4	-2.4506E-5	-7.4575E-5	4.3670E-3	4.4693E-9	-1.4150E-5	-3.8919E-9	1.7230E-4	NA	24971	3.80	0.40	-2.4510E-5	-6.0425E-5	4.3670E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-2.8436E-6	-3.1524E-6	1.7457E-4	0.00	90.00	0.00	0.00	227.95	88.61	1.7462E-4	-4.4191E-5	-6.4302E-5	4.4247E-3	4.5703E-9	-1.4470E-5	-3.9798E-9	1.7457E-4	NA	24971	3.80	0.41	-4.4196E-5	-4.9833E-5	4.4247E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-3.7257E-6	-2.0839E-6	1.7673E-4	0.00	90.00	0.00	0.00	209.22	88.62	1.7678E-4	-5.7899E-5	-4.7733E-5	4.4794E-3	4.6714E-9	-1.4790E-5	-4.0679E-9	1.7673E-4	NA	24971	3.80	0.42	-5.7904E-5	-3.2943E-5	4.4794E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-4.1499E-6	-7.8575E-7	1.7826E-4	0.00	90.00	0.00	0.00	190.72	88.64	1.7831E-4	-6.4493E-5	-2.7530E-5	4.5182E-3	4.7722E-9	-1.5109E-5	-4.1557E-9	1.7826E-4	NA	24971	3.80	0.43	-6.4498E-5	-1.2421E-5	4.5182E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5E	-4.2093E-6	5.2890E-7	1.7901E-4	0.00	90.00	0.00	0.00	172.84	88.64	1.7906E-4	-6.5415E-5	-7.0893E-6	4.5372E-3	4.8799E-9	-1.5450E-5	-4.2495E-9	1.7901E-4	NA	24971	3.80	0.44	-6.5420E-5	8.3608E-6	4.5372E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
