Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5H	-4.4515E-6	3.8432E-6	1.2958E-4	0.00	90.00	0.00	0.00	139.19	87.40	1.2972E-4	-6.9183E-5	6.0754E-5	3.2844E-3	1.9015E-9	-2.7844E-10	-5.3487E-9	1.2958E-4	NA	25020	3.80	8	-6.9185E-5	6.0754E-5	3.2844E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5H	-4.0429E-6	3.6905E-6	1.2458E-4	0.00	90.00	0.00	0.00	137.61	87.48	1.2470E-4	-6.2839E-5	5.8345E-5	3.1576E-3	-4.2649E-9	4.7185E-9	-3.6353E-10	1.2458E-4	NA	25021	3.80	8	-6.2835E-5	5.8340E-5	3.1576E-3	1	Degauss X, Y, & Z	50	50	50	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-3.6365E-6	3.3998E-6	1.1029E-4	0.00	90.00	0.00	0.00	136.93	87.42	1.1040E-4	-5.6513E-5	5.3741E-5	2.7954E-3	5.9350E-9	-3.0591E-9	-1.2141E-9	1.1029E-4	NA	25022	3.80	8	-5.6519E-5	5.3744E-5	2.7954E-3	1	Degauss X, Y, & Z	100	100	100	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-2.9149E-6	2.7658E-6	9.1113E-5	0.00	90.00	0.00	0.00	136.50	87.47	9.1201E-5	-4.5307E-5	4.3723E-5	2.3093E-3	-4.0353E-9	1.3903E-9	-3.7633E-9	9.1113E-5	NA	25023	3.80	8	-4.5303E-5	4.3722E-5	2.3093E-3	1	Degauss X, Y, & Z	150	150	150	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-2.2577E-6	2.1681E-6	7.1702E-5	0.00	90.00	0.00	0.00	136.16	87.50	7.1770E-5	-3.5086E-5	3.4273E-5	1.8174E-3	2.6089E-9	-1.1113E-9	8.4906E-10	7.1702E-5	NA	25024	3.80	8	-3.5089E-5	3.4274E-5	1.8173E-3	1	Degauss X, Y, & Z	200	200	200	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-1.1190E-6	1.0433E-6	3.8929E-5	0.00	90.00	0.00	0.00	137.00	87.75	3.8959E-5	-1.7388E-5	1.6487E-5	9.8670E-4	3.5572E-9	-5.0004E-9	3.6385E-10	3.8929E-5	NA	25025	3.80	8	-1.7391E-5	1.6492E-5	9.8670E-4	1	Degauss X, Y, & Z	300	300	300	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-3.9540E-7	4.0543E-7	2.1485E-5	0.00	90.00	0.00	0.00	134.28	88.49	2.1492E-5	-6.1393E-6	6.4108E-6	5.4455E-4	5.9416E-9	1.6704E-9	1.2155E-9	2.1485E-5	NA	25026	3.80	8	-6.1453E-6	6.4091E-6	5.4455E-4	1	Degauss X, Y, & Z	400	400	400	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	4.9087E-8	1.5149E-7	1.0813E-5	0.00	90.00	0.00	0.00	72.05	89.16	1.0814E-5	7.6790E-7	2.3887E-6	2.7407E-4	4.9871E-9	-6.1202E-9	0.0000E+0	1.0813E-5	NA	25027	3.80	8	7.6291E-7	2.3948E-6	2.7407E-4	1	Degauss X, Y, & Z	500	500	500	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	4.0423E-7	-4.5753E-8	5.7852E-6	0.00	90.00	0.00	0.00	353.54	85.98	5.7995E-6	6.2835E-6	-7.2160E-7	1.4663E-4	9.4939E-10	1.6682E-9	2.3063E-9	5.7852E-6	NA	25028	3.80	8	6.2826E-6	-7.2327E-7	1.4663E-4	1	Degauss X, Y, & Z	600	600	600	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	4.4789E-7	-9.7480E-8	1.2233E-6	0.00	90.00	0.00	0.00	347.72	69.46	1.3064E-6	6.9667E-6	-1.5457E-6	3.1007E-5	5.7053E-9	-4.7341E-9	9.7263E-10	1.2233E-6	NA	25029	3.80	8	6.9610E-6	-1.5410E-6	3.1006E-5	1	Degauss X, Y, & Z	800	800	800	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	4.6917E-7	-1.2798E-7	7.0806E-8	0.00	90.00	0.00	0.00	344.74	8.28	4.9144E-7	7.2901E-6	-2.0246E-6	1.7947E-6	-1.6651E-9	-1.3933E-9	0.0000E+0	7.0806E-8	NA	25030	3.80	8	7.2918E-6	-2.0232E-6	1.7947E-6	1	Degauss X, Y, & Z	1000	1000	1000	NA	NA	SAMPLE/CONTINUOUS	YES	NO
C5H	-1.8625E-6	2.4000E-6	1.2819E-4	0.00	90.00	0.00	0.00	127.81	88.64	1.2823E-4	-2.8945E-5	3.7939E-5	3.2491E-3	1.8655E-9	-2.7317E-10	-5.2475E-9	1.2819E-4	NA	25020	3.80	9	-2.8947E-5	3.7939E-5	3.2491E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
