Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5C	-1.2705E-6	4.5948E-7	1.6172E-4	0.00	90.00	0.00	0.00	160.12	89.52	1.6172E-4	-1.9789E-5	7.2590E-6	4.0989E-3	-4.3501E-8	-4.4311E-9	-6.0455E-9	1.6172E-4	NA	25032	3.80	0.46	-1.9745E-5	7.2635E-6	4.0989E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.6399E-6	1.5859E-6	1.5932E-4	0.00	90.00	0.00	0.00	135.96	89.18	1.5933E-4	-2.5532E-5	2.5066E-5	4.0381E-3	-4.4377E-8	-4.5204E-9	-6.1673E-9	1.5932E-4	NA	25032	3.80	0.47	-2.5488E-5	2.5071E-5	4.0381E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.2821E-6	2.6410E-6	1.5571E-4	0.00	90.00	0.00	0.00	115.89	88.92	1.5574E-4	-1.9972E-5	4.1744E-5	3.9467E-3	-4.5226E-8	-4.6068E-9	-6.2852E-9	1.5571E-4	NA	25032	3.80	0.48	-1.9926E-5	4.1749E-5	3.9467E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-7.8419E-7	3.4555E-6	1.5107E-4	0.00	90.00	0.00	0.00	102.79	88.66	1.5111E-4	-1.2234E-5	5.4620E-5	3.8289E-3	-4.6094E-8	-4.6953E-9	-6.4059E-9	1.5107E-4	NA	25032	3.80	0.49	-1.2188E-5	5.4625E-5	3.8289E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-7.3659E-7	3.9309E-6	1.4567E-4	0.00	90.00	0.00	0.00	100.61	88.43	1.4572E-4	-1.1495E-5	6.2135E-5	3.6921E-3	-4.6968E-8	-4.7843E-9	-6.5274E-9	1.4567E-4	NA	25032	3.80	0.50	-1.1448E-5	6.2139E-5	3.6921E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.9389E-6	4.4031E-6	1.3876E-4	0.00	90.00	0.00	0.00	113.77	88.01	1.3884E-4	-3.0182E-5	6.9600E-5	3.5170E-3	-4.7842E-8	-4.8734E-9	-6.6489E-9	1.3876E-4	NA	25032	3.80	0.51	-3.0134E-5	6.9605E-5	3.5170E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-5.6370E-6	5.4693E-6	1.2934E-4	0.00	90.00	0.00	0.00	135.87	86.53	1.2958E-4	-8.7660E-5	8.6453E-5	3.2783E-3	-4.8718E-8	-4.9626E-9	-6.7707E-9	1.2934E-4	NA	25032	3.80	0.52	-8.7611E-5	8.6458E-5	3.2783E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.2035E-5	7.3030E-6	1.1666E-4	0.00	90.00	0.00	0.00	148.75	83.12	1.1751E-4	-1.8709E-4	1.1544E-4	2.9568E-3	-4.9591E-8	-5.0515E-9	-6.8920E-9	1.1666E-4	NA	25032	3.80	0.53	-1.8705E-4	1.1545E-4	2.9569E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.9328E-5	9.4624E-6	9.9267E-5	0.00	90.00	0.00	0.00	153.92	77.77	1.0157E-4	-3.0045E-4	1.4958E-4	2.5160E-3	-5.0464E-8	-5.1404E-9	-7.0132E-9	9.9267E-5	NA	25032	3.80	0.54	-3.0040E-4	1.4958E-4	2.5160E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-2.3590E-5	1.0511E-5	7.8692E-5	0.00	90.00	0.00	0.00	155.98	71.83	8.2822E-5	-3.6669E-4	1.6615E-4	1.9945E-3	-5.1341E-8	-5.2298E-9	-7.1351E-9	7.8692E-5	NA	25032	3.80	0.55	-3.6664E-4	1.6615E-4	1.9945E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-2.3389E-5	9.6527E-6	5.6602E-5	0.00	90.00	0.00	0.00	157.57	65.91	6.2000E-5	-3.6356E-4	1.5258E-4	1.4346E-3	-5.2214E-8	-5.3187E-9	-7.2564E-9	5.6602E-5	NA	25032	3.80	0.56	-3.6351E-4	1.5259E-4	1.4346E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.8363E-5	7.0660E-6	3.7207E-5	0.00	90.00	0.00	0.00	158.95	62.13	4.2089E-5	-2.8544E-4	1.1169E-4	9.4305E-4	-5.3087E-8	-5.4077E-9	-7.3778E-9	3.7207E-5	NA	25032	3.80	0.57	-2.8539E-4	1.1170E-4	9.4306E-4	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5C	-1.0764E-5	3.9188E-6	2.3334E-5	0.00	90.00	0.00	0.00	159.99	63.85	2.5994E-5	-1.6734E-4	6.1942E-5	5.9142E-4	-5.3961E-8	-5.4967E-9	-7.4993E-9	2.3334E-5	NA	25032	3.80	0.58	-1.6729E-4	6.1948E-5	5.9143E-4	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
