Sample ID	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Z intensity	Temp C	Run #	Area	Depth	X corr	Y corr	Z corr	# MM averaged	Treatment Type	AF X	AF Y	AF Z	ARM Gauss	ARM axis	Meas. type	Drift corrected	Tray corrected
C5A	-1.8488E-6	1.4400E-6	7.4675E-5	0.00	90.00	0.00	0.00	142.08	88.20	7.4712E-5	-2.8733E-5	2.2766E-5	1.8927E-3	1.1342E-10	2.2587E-9	-1.6242E-9	7.4675E-5	NA	24932	3.80	0.37	-2.8733E-5	2.2764E-5	1.8927E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-2.7566E-6	1.9483E-6	7.3045E-5	0.00	90.00	0.00	0.00	144.75	87.35	7.3123E-5	-4.2842E-5	3.0800E-5	1.8514E-3	1.1616E-10	2.3132E-9	-1.6634E-9	7.3045E-5	NA	24932	3.80	0.38	-4.2843E-5	3.0798E-5	1.8514E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-3.3732E-6	2.1733E-6	7.0934E-5	0.00	90.00	0.00	0.00	147.21	86.76	7.1047E-5	-5.2427E-5	3.4358E-5	1.7979E-3	1.1907E-10	2.3712E-9	-1.7051E-9	7.0934E-5	NA	24932	3.80	0.39	-5.2427E-5	3.4355E-5	1.7979E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-3.5514E-6	2.0882E-6	6.8829E-5	0.00	90.00	0.00	0.00	149.55	86.57	6.8952E-5	-5.5196E-5	3.3012E-5	1.7445E-3	1.2198E-10	2.4292E-9	-1.7468E-9	6.8829E-5	NA	24932	3.80	0.40	-5.5197E-5	3.3010E-5	1.7445E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-3.2949E-6	1.7900E-6	6.6920E-5	0.00	90.00	0.00	0.00	151.49	86.79	6.7025E-5	-5.1209E-5	2.8299E-5	1.6962E-3	1.2472E-10	2.4837E-9	-1.7859E-9	6.6920E-5	NA	24932	3.80	0.41	-5.1209E-5	2.8297E-5	1.6962E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-2.7030E-6	1.3568E-6	6.5195E-5	0.00	90.00	0.00	0.00	153.35	87.34	6.5265E-5	-4.2010E-5	2.1450E-5	1.6524E-3	1.2745E-10	2.5381E-9	-1.8251E-9	6.5195E-5	NA	24932	3.80	0.42	-4.2010E-5	2.1448E-5	1.6524E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-2.0293E-6	9.0576E-7	6.3868E-5	0.00	90.00	0.00	0.00	155.95	88.01	6.3907E-5	-3.1539E-5	1.4321E-5	1.6188E-3	1.3037E-10	2.5962E-9	-1.8669E-9	6.3868E-5	NA	24932	3.80	0.43	-3.1539E-5	1.4318E-5	1.6188E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-1.2353E-6	4.7153E-7	6.3094E-5	0.00	90.00	0.00	0.00	159.11	88.80	6.3108E-5	-1.9200E-5	7.4567E-6	1.5992E-3	1.3310E-10	2.6506E-9	-1.9060E-9	6.3094E-5	NA	24932	3.80	0.44	-1.9200E-5	7.4540E-6	1.5992E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	-1.4078E-7	4.6436E-8	6.2921E-5	0.00	90.00	0.00	0.00	161.74	89.87	6.2921E-5	-2.1879E-6	7.3677E-7	1.5948E-3	1.3583E-10	2.7049E-9	-1.9451E-9	6.2921E-5	NA	24932	3.80	0.45	-2.1880E-6	7.3407E-7	1.5948E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	8.2597E-7	-2.3702E-7	6.3411E-5	0.00	90.00	0.00	0.00	343.99	89.22	6.3417E-5	1.2837E-5	-3.7441E-6	1.6072E-3	1.3857E-10	2.7595E-9	-1.9843E-9	6.3411E-5	NA	24932	3.80	0.46	1.2837E-5	-3.7469E-6	1.6072E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	1.3705E-6	-3.0467E-7	6.4680E-5	0.00	90.00	0.00	0.00	347.47	88.76	6.4695E-5	2.1300E-5	-4.8134E-6	1.6394E-3	1.4130E-10	2.8138E-9	-2.0234E-9	6.4680E-5	NA	24932	3.80	0.47	2.1300E-5	-4.8162E-6	1.6394E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	1.4685E-6	-2.2375E-7	6.6373E-5	0.00	90.00	0.00	0.00	351.34	88.72	6.6390E-5	2.2823E-5	-3.5342E-6	1.6823E-3	1.4403E-10	2.8682E-9	-2.0625E-9	6.6373E-5	NA	24932	3.80	0.48	2.2823E-5	-3.5371E-6	1.6823E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	1.1023E-6	-4.7752E-8	6.8044E-5	0.00	90.00	0.00	0.00	357.52	89.07	6.8053E-5	1.7131E-5	-7.5194E-7	1.7247E-3	1.4676E-10	2.9227E-9	-2.1016E-9	6.8044E-5	NA	24932	3.80	0.49	1.7131E-5	-7.5486E-7	1.7247E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
C5A	5.7789E-7	8.1511E-8	6.9565E-5	0.00	90.00	0.00	0.00	8.03	89.52	6.9567E-5	8.9817E-6	1.2915E-6	1.7632E-3	1.4950E-10	2.9771E-9	-2.1408E-9	6.9565E-5	NA	24932	3.80	0.50	8.9816E-6	1.2885E-6	1.7632E-3	1	Degauss Z - ARM axial	0	0	1000	0.50	AXIAL	SAMPLE/CONTINUOUS	YES	NO
