Sample ID	AF Z	X intensity	Y intensity	Z intensity	Sample Azimiuth	Sample Dip	Formation Dip Azimuth	Formation Dip	Declination: Unrotated	Inclination: Unrotated	Intensity	X mean	Y mean	Z mean	X drift	Y drift	Z drift	Position	Temp C	ARM Gauss	ARM axis	IRM Gauss	X corr	Y corr	Z corr	X std dev	Y std dev	Z std dev	# MM averaged	X bkg #1	X bkg #2	Y bkg #1	Y bkg #2	Z bkg #1	Z bkg #2	Treatment Type	Meas. type	Drift corrected	Tray corrected	Depth	Run #	Settling time	Leader length	Trailer length
C5A	0	-6.8965E-6	8.5045E-6	2.7186E-5	0.00	90.00	0.00	0.00	129.04	68.06	2.9308E-5	-1.0719E-4	1.3444E-4	6.8906E-4	2.8313E-10	-6.6333E-10	-5.7920E-10	30.0	NA	NA	NA	NA	-1.0719E-4	1.3444E-4	6.8906E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.30	22358	1.0	0.0	0.0
C5A	0	-6.4959E-6	8.5693E-6	2.6641E-5	0.00	90.00	0.00	0.00	127.16	68.02	2.8729E-5	-1.0096E-4	1.3546E-4	6.7524E-4	2.9140E-10	-6.8271E-10	-5.9612E-10	31.0	NA	NA	NA	NA	-1.0096E-4	1.3546E-4	6.7524E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.31	22358	1.0	0.0	0.0
C5A	0	-6.2245E-6	8.1591E-6	2.6063E-5	0.00	90.00	0.00	0.00	127.34	68.51	2.8011E-5	-9.6741E-5	1.2898E-4	6.6060E-4	2.9967E-10	-7.0209E-10	-6.1304E-10	32.0	NA	NA	NA	NA	-9.6741E-5	1.2898E-4	6.6060E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.32	22358	1.0	0.0	0.0
C5A	0	-6.3770E-6	7.6969E-6	2.5448E-5	0.00	90.00	0.00	0.00	129.64	68.56	2.7341E-5	-9.9111E-5	1.2167E-4	6.4502E-4	3.0795E-10	-7.2148E-10	-6.2998E-10	33.0	NA	NA	NA	NA	-9.9112E-5	1.2167E-4	6.4502E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.33	22358	1.0	0.0	0.0
C5A	0	-6.9056E-6	7.1797E-6	2.4820E-5	0.00	90.00	0.00	0.00	133.89	68.13	2.6744E-5	-1.0733E-4	1.1350E-4	6.2908E-4	3.1622E-10	-7.4085E-10	-6.4689E-10	34.0	NA	NA	NA	NA	-1.0733E-4	1.1350E-4	6.2908E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.34	22358	1.0	0.0	0.0
C5A	0	-7.5227E-6	6.4055E-6	2.4177E-5	0.00	90.00	0.00	0.00	139.59	67.77	2.6118E-5	-1.1692E-4	1.0126E-4	6.1278E-4	3.2449E-10	-7.6023E-10	-6.6381E-10	35.0	NA	NA	NA	NA	-1.1692E-4	1.0126E-4	6.1279E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.35	22358	1.0	0.0	0.0
C5A	0	-7.7847E-6	5.4232E-6	2.3624E-5	0.00	90.00	0.00	0.00	145.14	68.12	2.5458E-5	-1.2099E-4	8.5729E-5	5.9878E-4	3.3276E-10	-7.7961E-10	-6.8073E-10	36.0	NA	NA	NA	NA	-1.2099E-4	8.5730E-5	5.9878E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.36	22358	1.0	0.0	0.0
C5A	0	-7.4084E-6	4.6682E-6	2.3294E-5	0.00	90.00	0.00	0.00	147.78	69.40	2.4886E-5	-1.1514E-4	7.3794E-5	5.9042E-4	3.4103E-10	-7.9898E-10	-6.9765E-10	37.0	NA	NA	NA	NA	-1.1514E-4	7.3795E-5	5.9042E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.37	22358	1.0	0.0	0.0
C5A	0	-6.6017E-6	4.5807E-6	2.3177E-5	0.00	90.00	0.00	0.00	145.24	70.88	2.4530E-5	-1.0260E-4	7.2410E-5	5.8745E-4	3.4930E-10	-8.1835E-10	-7.1456E-10	38.0	NA	NA	NA	NA	-1.0260E-4	7.2411E-5	5.8745E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.38	22358	1.0	0.0	0.0
C5A	0	-5.4351E-6	5.0493E-6	2.3159E-5	0.00	90.00	0.00	0.00	137.11	72.24	2.4318E-5	-8.4472E-5	7.9819E-5	5.8699E-4	3.5758E-10	-8.3776E-10	-7.3151E-10	39.0	NA	NA	NA	NA	-8.4472E-5	7.9820E-5	5.8700E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.39	22358	1.0	0.0	0.0
C5A	0	-4.0132E-6	5.3290E-6	2.3107E-5	0.00	90.00	0.00	0.00	126.98	73.90	2.4051E-5	-6.2372E-5	8.4241E-5	5.8567E-4	3.6585E-10	-8.5714E-10	-7.4843E-10	40.0	NA	NA	NA	NA	-6.2372E-5	8.4242E-5	5.8567E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.40	22358	1.0	0.0	0.0
C5A	0	-2.6226E-6	4.8329E-6	2.3052E-5	0.00	90.00	0.00	0.00	118.49	76.58	2.3699E-5	-4.0760E-5	7.6398E-5	5.8428E-4	3.7412E-10	-8.7651E-10	-7.6534E-10	41.0	NA	NA	NA	NA	-4.0760E-5	7.6399E-5	5.8429E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.41	22358	1.0	0.0	0.0
C5A	0	-1.7096E-6	3.6041E-6	2.3121E-5	0.00	90.00	0.00	0.00	115.38	80.21	2.3462E-5	-2.6570E-5	5.6973E-5	5.8601E-4	3.8239E-10	-8.9588E-10	-7.8226E-10	42.0	NA	NA	NA	NA	-2.6570E-5	5.6974E-5	5.8601E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.42	22358	1.0	0.0	0.0
C5A	0	-1.4992E-6	2.1226E-6	2.3240E-5	0.00	90.00	0.00	0.00	125.23	83.62	2.3385E-5	-2.3300E-5	3.3553E-5	5.8904E-4	3.9066E-10	-9.1527E-10	-7.9919E-10	43.0	NA	NA	NA	NA	-2.3300E-5	3.3554E-5	5.8904E-4	0.0000E+0	0.0000E+0	0.0000E+0	1	0.0000E+0	1.0500E-9	0.0000E+0	-2.4600E-9	0.0000E+0	-2.1480E-9	None	SAMPLE/CONTINUOUS	YES	NO	0.43	22358	1.0	0.0	0.0
